Ticker,Total_Trades,Win_Rate_Pct,Net_PnL,Final_Capital,Avg_Days_Held
MERC,105,65.71428571428571,-8985.529771149158,1014.4702288508415,68.75238095238095
TWAV,46,54.347826086956516,-8994.628440201283,1005.3715597987175,100.3913043478261
DFNS,12,58.333333333333336,-8999.018021583557,1000.9819784164429,66.5
TNXP,12,41.66666666666667,-9005.14001083374,994.8599891662598,63.5
EUDA,8,50.0,-9007.813444018364,992.186555981636,97.0
PLG,53,52.83018867924528,-9010.170157909393,989.8298420906067,85.56603773584905
PRCH,19,63.1578947368421,-9014.441761314869,985.5582386851311,60.21052631578947
EVAX,17,47.05882352941176,-9025.31602537632,974.6839746236801,74.23529411764706
ATRA,35,60.0,-9026.41977071762,973.5802292823792,69.68571428571428
CLAR,88,70.45454545454545,-9027.835301876068,972.1646981239319,59.27272727272727
VTYX,13,69.23076923076923,-9029.199711084366,970.8002889156342,59.30769230769231
GWAV,13,38.46153846153847,-9032.544615268707,967.4553847312927,76.76923076923077
RILY,64,56.25,-9035.60089790821,964.3991020917892,56.453125
IMRX,14,64.28571428571429,-9043.739656329155,956.260343670845,71.0
SFIX,25,52.0,-9051.682913780212,948.3170862197876,68.72
ONMD,11,54.54545454545454,-9053.509618133307,946.4903818666935,66.45454545454545
XTNT,45,55.55555555555556,-9055.799381583929,944.2006184160709,85.64444444444445
NTRP,41,51.21951219512195,-9056.14220380783,943.8577961921692,85.1219512195122
EQ,23,39.130434782608695,-9065.259275645018,934.7407243549824,79.52173913043478
SCYX,33,45.45454545454545,-9067.64373421669,932.3562657833099,87.93939393939394
CRDF,74,58.108108108108105,-9071.839381575584,928.1606184244156,62.391891891891895
CYCU,2,0.0,-9072.424011468887,927.5759885311127,168.5
VFSWW,6,16.666666666666664,-9078.009058713913,921.990941286087,117.66666666666667
TLYS,41,48.78048780487805,-9083.026068210602,916.9739317893982,65.36585365853658
CETY,8,12.5,-9086.858618974686,913.1413810253143,113.125
EVTL,17,52.94117647058824,-9088.629481077194,911.3705189228058,62.705882352941174
OLPX,10,20.0,-9088.78996014595,911.2100398540497,86.8
CLOV,17,41.17647058823529,-9089.289756894112,910.7102431058884,78.41176470588235
BTM,8,37.5,-9091.266473293304,908.7335267066956,92.75
CHSN,8,62.5,-9092.040659070015,907.959340929985,72.875
AZ,13,38.46153846153847,-9094.562771439552,905.4372285604477,76.0
RNTX,25,48.0,-9096.468104481697,903.5318955183029,83.4
ORIS,5,40.0,-9096.917937278748,903.0820627212524,73.0
BLRX,49,55.10204081632652,-9099.289821147919,900.7101788520813,67.48979591836735
ABTS,34,52.94117647058824,-9101.540361523628,898.4596384763718,84.91176470588235
FBLG,6,50.0,-9107.98173314333,892.0182668566704,98.16666666666667
CVEO,38,63.1578947368421,-9112.984961986542,887.0150380134583,54.44736842105263
TAOX,13,46.15384615384615,-9113.159922838211,886.8400771617889,101.23076923076923
SCNI,34,58.82352941176471,-9120.835797548294,879.1642024517059,74.20588235294117
ACXP,13,38.46153846153847,-9124.707764863968,875.2922351360321,92.15384615384616
AVTX,30,60.0,-9127.614508628845,872.3854913711548,74.6
NCEL,18,50.0,-9128.100088119507,871.8999118804932,63.111111111111114
CRMD,46,52.17391304347826,-9137.31745171547,862.6825482845306,75.28260869565217
ADVB,2,0.0,-9141.889542102814,858.1104578971863,134.5
SAVA,79,63.29113924050633,-9149.10949075222,850.8905092477798,59.177215189873415
BTE,55,63.63636363636363,-9149.176438450813,850.8235615491867,63.96363636363636
RENX,8,37.5,-9151.92392539978,848.0760746002197,76.625
ELTX,11,36.36363636363637,-9154.560089588165,845.4399104118347,103.81818181818181
XCH,3,33.33333333333333,-9154.920219182968,845.0797808170319,128.33333333333334
EQIX,66,66.66666666666666,-9155.819985866547,844.1800141334534,52.74242424242424
NWTG,7,57.14285714285714,-9159.559901475906,840.4400985240936,92.57142857142857
KPLT,16,50.0,-9160.829956531525,839.1700434684753,81.5
GLBS,45,57.77777777777777,-9167.022243976593,832.977756023407,85.95555555555555
REKR,24,50.0,-9167.098878085613,832.9011219143867,73.33333333333333
BNC,30,50.0,-9168.026355743408,831.9736442565918,92.43333333333334
ORBS,11,54.54545454545454,-9170.764457583427,829.2355424165726,101.36363636363636
UCAR,8,62.5,-9172.839984416962,827.1600155830383,93.875
HTCO,15,53.333333333333336,-9177.939889431,822.0601105690002,60.733333333333334
ACRS,33,60.60606060606061,-9185.317691326141,814.6823086738586,55.96969696969697
GRNQ,21,47.61904761904761,-9186.06694149971,813.9330585002899,89.0
GOVX,17,52.94117647058824,-9188.190259933472,811.8097400665283,86.58823529411765
MPU,90,57.77777777777777,-9189.040939301252,810.9590606987476,63.233333333333334
GAUZ,5,40.0,-9194.429874956608,805.5701250433922,89.6
ORKA,37,45.94594594594595,-9195.671493530273,804.3285064697266,92.78378378378379
TMCI,12,50.0,-9198.409861803055,801.5901381969452,74.0
ZENV,12,50.0,-9199.80235940218,800.1976405978203,90.5
PLCE,89,62.92134831460674,-9205.704074382782,794.295925617218,57.674157303370784
DOMH,39,46.15384615384615,-9205.937287330627,794.0627126693726,95.48717948717949
PETS,69,63.76811594202898,-9209.268582277,790.731417723,74.79710144927536
ROOT,18,44.44444444444444,-9209.909262657166,790.0907373428345,66.88888888888889
FNKO,21,57.14285714285714,-9211.679593801498,788.3204061985016,58.333333333333336
AIFU,54,59.25925925925925,-9211.741483449936,788.2585165500641,68.75925925925925
LPRO,25,68.0,-9212.440504312515,787.5594956874847,57.24
GCL,13,69.23076923076923,-9212.803365767002,787.1966342329979,44.46153846153846
AUTL,21,42.857142857142854,-9217.50516796112,782.4948320388794,80.14285714285714
TNON,11,36.36363636363637,-9220.082861304283,779.9171386957169,97.27272727272727
BIYA,3,33.33333333333333,-9221.490133523941,778.509866476059,86.66666666666667
AI,13,30.76923076923077,-9222.5694065094,777.4305934906006,85.6923076923077
AURE,6,33.33333333333333,-9223.239923477173,776.7600765228271,115.0
COEP,15,66.66666666666666,-9223.790134429932,776.2098655700684,64.46666666666667
JFU,19,36.84210526315789,-9226.425532102585,773.5744678974152,74.21052631578948
ZSPC,3,33.33333333333333,-9226.821934312582,773.178065687418,126.66666666666667
EEIQ,10,30.0,-9227.589226484299,772.4107735157013,130.2
TTEC,73,63.013698630136986,-9227.845081567764,772.1549184322357,72.3972602739726
ZSTK,14,42.857142857142854,-9231.355967521667,768.6440324783325,77.5
WNW,12,33.33333333333333,-9236.544079780579,763.4559202194214,115.25
PASG,13,30.76923076923077,-9239.780220985413,760.2197790145874,119.61538461538461
VERI,26,46.15384615384615,-9240.225058555603,759.774941444397,72.15384615384616
INM,28,42.857142857142854,-9246.196044683456,753.8039553165436,108.32142857142857
CAMT,70,58.57142857142858,-9247.060340225697,752.9396597743034,66.02857142857142
CCCC,12,41.66666666666667,-9251.660349369049,748.3396506309509,101.33333333333333
TEO,94,62.76595744680851,-9253.580603897572,746.4193961024284,58.234042553191486
IQ,21,42.857142857142854,-9255.730322003365,744.2696779966354,90.42857142857143
CAPT,14,57.14285714285714,-9256.379429072142,743.6205709278584,53.214285714285715
ATLN,13,30.76923076923077,-9257.08051276207,742.9194872379303,89.53846153846153
ASNS,11,45.45454545454545,-9263.588854193687,736.4111458063126,94.9090909090909
PRQR,33,63.63636363636363,-9265.150926530361,734.8490734696388,72.27272727272727
ELDN,39,58.97435897435898,-9265.599126577377,734.4008734226227,68.66666666666667
SHFS,16,68.75,-9269.289893746376,730.710106253624,63.4375
OPCH,83,59.036144578313255,-9284.29892206192,715.7010779380798,59.9277108433735
TEAD,10,60.0,-9284.381753325462,715.6182466745377,111.3
WNC,101,60.396039603960396,-9284.702248334885,715.2977516651154,63.62376237623762
HKD,8,37.5,-9285.71002793312,714.2899720668793,137.25
MNPR,15,46.666666666666664,-9287.824941515923,712.1750584840775,103.33333333333333
INHD,10,60.0,-9291.442496299744,708.5575037002563,45.8
LVO,23,52.17391304347826,-9293.31976556778,706.6802344322205,74.69565217391305
INVZ,13,38.46153846153847,-9294.760887086391,705.2391129136086,102.07692307692308
WATT,31,45.16129032258064,-9298.93691444397,701.0630855560303,91.90322580645162
KGEI,50,52.0,-9299.000232636929,700.9997673630714,65.62
IPSC,11,63.63636363636363,-9300.974669456482,699.0253305435181,111.54545454545455
EBON,19,31.57894736842105,-9304.18973684311,695.8102631568909,72.3157894736842
EDHL,3,33.33333333333333,-9308.738298892975,691.2617011070251,59.333333333333336
VRDN,28,39.285714285714285,-9308.820205688477,691.1797943115234,95.85714285714286
MNDR,5,20.0,-9310.394651651382,689.6053483486176,108.2
GNK,34,55.88235294117647,-9314.557186841965,685.4428131580353,64.70588235294117
ALTS,100,57.99999999999999,-9315.886606931686,684.1133930683136,70.13
PGY,16,56.25,-9316.729798316956,683.2702016830444,59.5625
AIRS,12,41.66666666666667,-9318.835743308067,681.1642566919327,76.16666666666667
CNTB,12,66.66666666666666,-9320.04106849432,679.9589315056801,80.66666666666667
LFWD,30,56.666666666666664,-9320.89231967926,679.1076803207397,80.6
COOK,10,60.0,-9322.654824018478,677.3451759815216,115.7
MIMI,3,66.66666666666666,-9322.902537584305,677.0974624156952,62.333333333333336
QTI,14,85.71428571428571,-9323.204138755798,676.7958612442017,44.5
MTNB,33,54.54545454545454,-9328.613106966019,671.3868930339813,84.24242424242425
NUAI,13,84.61538461538461,-9330.239520788193,669.7604792118073,46.38461538461539
NOTE,12,50.0,-9333.335965156555,666.6640348434448,102.25
GHM,139,53.956834532374096,-9336.107855975628,663.8921440243721,59.05035971223022
DPRO,15,46.666666666666664,-9336.379954338074,663.6200456619263,82.0
RNWWW,14,50.0,-9337.19001585897,662.8099841410294,77.21428571428571
LAES,5,40.0,-9339.619805455208,660.3801945447922,129.8
HCWB,10,40.0,-9343.000799417496,656.9992005825043,127.2
HOVNP,54,66.66666666666666,-9345.802159190178,654.1978408098221,65.55555555555556
EYPT,59,61.016949152542374,-9347.509627819061,652.4903721809387,78.61016949152543
GRABW,13,53.84615384615385,-9347.950632460415,652.0493675395846,90.07692307692308
HCAI,2,0.0,-9350.009802773595,649.9901972264051,126.5
ADV,15,26.666666666666668,-9352.1714605093,647.8285394906998,80.2
CD,30,46.666666666666664,-9354.86076515913,645.1392348408699,83.36666666666666
NBR,137,64.23357664233576,-9355.155668258667,644.844331741333,66.86131386861314
JUNS,4,50.0,-9356.767048299313,643.2329517006874,86.5
AEI,17,41.17647058823529,-9358.019137978554,641.9808620214462,74.3529411764706
GNLN,6,33.33333333333333,-9361.699864387512,638.3001356124878,132.33333333333334
HOVR,9,33.33333333333333,-9362.115836888552,637.8841631114483,56.333333333333336
NCT,1,0.0,-9362.424268394709,637.5757316052914,300.0
CVU,87,59.77011494252874,-9363.300489664078,636.6995103359222,75.13793103448276
ATEC,57,59.64912280701754,-9370.93039727211,629.06960272789,64.59649122807018
XERS,22,36.36363636363637,-9373.82967889309,626.1703211069107,70.77272727272727
AMC,39,56.41025641025641,-9377.063881874084,622.9361181259155,62.64102564102564
LXEH,14,42.857142857142854,-9378.749488592148,621.2505114078522,79.35714285714286
IPI,52,61.53846153846154,-9382.533482551575,617.4665174484253,67.0
VEEE,11,36.36363636363637,-9383.589736044407,616.4102639555931,111.45454545454545
RYAM,33,51.515151515151516,-9385.42723608017,614.5727639198303,61.666666666666664
TPST,26,53.84615384615385,-9386.000572919846,613.9994270801544,83.57692307692308
SKIL,18,55.55555555555556,-9387.859334945679,612.1406650543213,80.11111111111111
LUCY,6,16.666666666666664,-9390.530181884766,609.4698181152344,180.5
BGM,13,61.53846153846154,-9391.453139305115,608.5468606948853,98.92307692307692
STGW,94,67.02127659574468,-9392.319536328316,607.6804636716843,60.276595744680854
PHUN,35,60.0,-9393.25038433075,606.7496156692505,60.17142857142857
MTEN,7,57.14285714285714,-9393.278684616089,606.7213153839111,49.142857142857146
ANGH,8,62.5,-9393.889521598816,606.1104784011841,172.625
TCRT,58,60.3448275862069,-9395.3699157238,604.6300842761993,70.77586206896552
IRON,11,27.27272727272727,-9396.479564666748,603.520435333252,75.72727272727273
XWEL,35,42.857142857142854,-9396.640223741531,603.3597762584686,79.05714285714286
CAPS,86,55.81395348837209,-9399.80991590023,600.1900840997696,82.47674418604652
BNZI,8,50.0,-9399.840061187744,600.1599388122559,145.125
EPSM,2,50.0,-9401.040044784546,598.9599552154541,80.5
SLDB,28,50.0,-9403.711663484573,596.2883365154266,57.92857142857143
KXIN,12,58.333333333333336,-9404.174882531166,595.8251174688339,75.83333333333333
CDZI,106,64.15094339622641,-9409.278247356415,590.7217526435852,63.943396226415096
PAVS,13,30.76923076923077,-9409.978240966797,590.0217590332031,132.84615384615384
UEIC,80,63.74999999999999,-9411.096323728561,588.9036762714386,72.2875
PSIX,41,48.78048780487805,-9415.891146183014,584.1088538169861,65.73170731707317
KYNB,30,50.0,-9417.10003709793,582.8999629020691,65.36666666666666
SLNH,72,52.77777777777778,-9419.381934851408,580.618065148592,76.875
DUO,14,14.285714285714285,-9421.46845805645,578.5315419435501,85.5
MNTS,10,40.0,-9429.347033977509,570.6529660224915,93.2
FMFC,1,0.0,-9439.542042553425,560.4579574465752,141.0
SLMT,7,42.857142857142854,-9441.25910627842,558.7408937215805,100.14285714285714
XBIO,26,46.15384615384615,-9443.797144412994,556.2028555870056,86.57692307692308
HNST,9,44.44444444444444,-9446.329539060593,553.6704609394073,147.44444444444446
CCTG,6,50.0,-9448.998833179474,551.0011668205261,108.33333333333333
HHS,82,63.41463414634146,-9449.294637203217,550.7053627967834,70.3780487804878
MENS,1,0.0,-9449.99980545044,550.0001945495605,118.0
RIVN,11,36.36363636363637,-9450.009983062744,549.9900169372559,92.27272727272727
XOMA,114,53.50877192982456,-9450.755020618439,549.2449793815613,72.16666666666667
ANGI,39,46.15384615384615,-9451.76964044571,548.2303595542908,71.2051282051282
CYRX,49,63.26530612244898,-9452.540288448334,547.4597115516663,84.36734693877551
USEG,130,55.38461538461539,-9453.805953383446,546.1940466165543,83.55384615384615
THRY,18,55.55555555555556,-9454.465495109558,545.5345048904419,82.77777777777777
WCT,3,0.0,-9458.214254811406,541.7857451885939,108.66666666666667
NVR,47,57.446808510638306,-9460.924475193024,539.0755248069763,67.31914893617021
AEYE,31,45.16129032258064,-9462.909970760345,537.0900292396545,97.41935483870968
GSL,51,56.86274509803921,-9463.162043333054,536.8379566669464,62.15686274509804
LNZA,13,46.15384615384615,-9466.880044937134,533.1199550628662,55.30769230769231
PMVP,12,33.33333333333333,-9468.930029630661,531.069970369339,106.66666666666667
CDIO,13,61.53846153846154,-9469.769839525223,530.2301604747772,68.07692307692308
SKLZ,16,56.25,-9470.230056762695,529.7699432373047,79.6875
MAPS,16,43.75,-9470.471031427383,529.5289685726166,76.3125
QCLS,8,50.0,-9475.669991254807,524.3300087451935,143.875
INTS,7,28.57142857142857,-9478.029987335205,521.9700126647949,92.71428571428571
PYXS,12,41.66666666666667,-9480.57911503315,519.4208849668503,75.16666666666667
GP,15,46.666666666666664,-9481.30466234684,518.6953376531601,99.46666666666667
RUBI,1,0.0,-9483.037500143051,516.9624998569489,189.0
CNEY,12,41.66666666666667,-9485.62000489235,514.3799951076508,116.33333333333333
RAYA,9,33.33333333333333,-9488.00472921133,511.9952707886696,73.33333333333333
GGR,11,54.54545454545454,-9489.919535636902,510.08046436309814,132.36363636363637
GROW,118,55.08474576271186,-9490.290607839823,509.70939216017723,69.05932203389831
MSTR,81,65.4320987654321,-9490.30747550726,509.69252449274063,57.160493827160494
OPAD,13,30.76923076923077,-9490.577802658081,509.42219734191895,96.84615384615384
AGL,15,26.666666666666668,-9492.393833220005,507.60616677999496,68.4
AMWL,15,46.666666666666664,-9492.50152540207,507.4984745979309,95.13333333333334
QTTB,22,63.63636363636363,-9493.464008808136,506.535991191864,72.18181818181819
ORIO,24,41.66666666666667,-9493.623041272163,506.3769587278366,80.25
WOK,3,0.0,-9505.789936065674,494.2100639343262,66.33333333333333
VMAR,2,0.0,-9509.52999997139,490.47000002861023,262.5
AIOS,26,42.30769230769231,-9512.51174402237,487.4882559776306,78.0
NUTX,9,33.33333333333333,-9513.560027122498,486.43997287750244,97.22222222222223
GTE,48,58.333333333333336,-9515.320047616959,484.6799523830414,81.64583333333333
ITRM,25,40.0,-9515.611440002918,484.38855999708176,79.48
ORGN,16,50.0,-9515.628070652485,484.3719293475151,83.25
DARE,35,45.714285714285715,-9516.728702425957,483.2712975740433,79.4
GNPX,12,50.0,-9519.44999885559,480.5500011444092,107.5
PPBT,31,51.61290322580645,-9520.41969871521,479.58030128479004,83.48387096774194
CDLX,25,60.0,-9522.369750320911,477.6302496790886,63.44
KLRS,10,30.0,-9522.609553337097,477.39044666290283,111.5
CREG,66,46.96969696969697,-9522.740002393723,477.25999760627747,74.51515151515152
GIGM,70,61.42857142857143,-9530.208060383797,469.7919396162033,77.11428571428571
CHGG,34,64.70588235294117,-9532.958494901657,467.0415050983429,64.52941176470588
OCGN,34,55.88235294117647,-9534.14591422677,465.8540857732296,81.20588235294117
SCLX,13,69.23076923076923,-9535.030410766602,464.96958923339844,70.3076923076923
BBAR,93,64.51612903225806,-9538.792945206165,461.2070547938347,59.204301075268816
ABAT,23,43.47826086956522,-9542.459611535072,457.5403884649277,108.34782608695652
JEM,3,33.33333333333333,-9544.142676837742,455.85732316225767,67.33333333333333
TENX,24,62.5,-9547.34072971344,452.65927028656006,77.83333333333333
TOUR,33,36.36363636363637,-9550.131264090538,449.868735909462,79.51515151515152
PACB,41,39.02439024390244,-9550.380983948708,449.6190160512924,68.34146341463415
DGNX,3,33.33333333333333,-9551.154937684536,448.845062315464,70.33333333333333
BBLG,14,35.714285714285715,-9553.620532751083,446.3794672489166,85.64285714285714
ALLR,6,50.0,-9554.583004176617,445.41699582338333,142.16666666666666
DFSC,13,30.76923076923077,-9555.663265705109,444.33673429489136,85.38461538461539
BETR,11,45.45454545454545,-9555.810057640076,444.1899423599243,104.0
GPRE,53,54.71698113207547,-9556.616321444511,443.3836785554886,66.81132075471699
ALT,22,36.36363636363637,-9557.509647130966,442.4903528690338,91.54545454545455
DCTH,25,56.00000000000001,-9558.344943523407,441.655056476593,68.2
SURG,22,40.909090909090914,-9561.996170282364,438.0038297176361,81.0
MARA,42,42.857142857142854,-9563.23897767067,436.76102232933044,68.66666666666667
YAAS,4,25.0,-9563.849972724915,436.15002727508545,78.75
ABEO,82,57.3170731707317,-9564.622157812119,435.37784218788147,72.58536585365853
INBS,14,50.0,-9566.420398712158,433.5796012878418,93.5
SMX,3,33.33333333333333,-9567.292495727539,432.70750427246094,138.0
TNMG,11,63.63636363636363,-9567.400548934937,432.5994510650635,47.27272727272727
MLGO,8,62.5,-9567.578352928162,432.4216470718384,91.875
PROP,36,44.44444444444444,-9569.22203886509,430.7779611349106,77.47222222222223
CRNT,67,53.73134328358209,-9570.009577393532,429.9904226064682,70.82089552238806
BNR,13,46.15384615384615,-9570.279375076294,429.72062492370605,86.0
SMSI,82,59.756097560975604,-9572.752029776573,427.2479702234268,81.90243902439025
AGEN,74,56.75675675675676,-9576.631000518799,423.3689994812012,79.52702702702703
NHTC,88,57.95454545454546,-9577.330439666286,422.6695603337139,63.625
MYO,24,58.333333333333336,-9578.509540140629,421.4904598593712,82.95833333333333
CLFD,92,53.2608695652174,-9582.52062100172,417.47937899827957,75.21739130434783
CANF,32,53.125,-9587.439982414246,412.5600175857544,93.28125
TELA,16,37.5,-9588.711772739887,411.28822726011276,71.75
COOT,17,70.58823529411765,-9589.93698656559,410.0630134344101,45.76470588235294
GOTU,21,52.38095238095239,-9596.051707029343,403.94829297065735,64.85714285714286
XWIN,42,59.523809523809526,-9596.920163035393,403.07983696460724,79.88095238095238
INDP,33,45.45454545454545,-9601.2544131279,398.74558687210083,72.36363636363636
ATXG,13,53.84615384615385,-9601.469573915005,398.53042608499527,116.46153846153847
DAIC,1,0.0,-9603.471058174968,396.52894182503223,234.0
CIEN,82,67.07317073170732,-9606.929327011108,393.0706729888916,57.19512195121951
EMPD,5,20.0,-9607.760251045227,392.23974895477295,124.2
AGAE,20,45.0,-9608.40901517868,391.5909848213196,86.6
IMCC,16,50.0,-9611.431142687798,388.56885731220245,91.8125
IGC,53,52.83018867924528,-9612.338466078043,387.661533921957,95.77358490566037
BTCS,33,45.45454545454545,-9620.06068110466,379.93931889533997,100.36363636363636
BNKK,16,43.75,-9621.115194559097,378.8848054409027,83.375
TONX,28,57.14285714285714,-9621.379788398743,378.6202116012573,77.89285714285714
CSV,78,61.53846153846154,-9623.868432283401,376.1315677165985,67.08974358974359
GCTK,18,61.111111111111114,-9623.99997138977,376.0000286102295,109.11111111111111
SBEV,21,28.57142857142857,-9624.163693726063,375.8363062739372,78.76190476190476
SNBR,83,61.44578313253012,-9626.521439179778,373.4785608202219,55.86746987951807
XHG,8,50.0,-9627.309981584549,372.69001841545105,99.625
AUID,10,50.0,-9633.919826984406,366.0801730155945,122.4
CPOP,9,22.22222222222222,-9634.259423136711,365.7405768632889,138.55555555555554
CLRB,31,51.61290322580645,-9634.509814500809,365.4901854991913,72.58064516129032
ESPR,36,55.55555555555556,-9635.529041647911,364.4709583520889,65.02777777777777
CYN,9,33.33333333333333,-9636.679956674576,363.3200433254242,90.55555555555556
DSY,7,57.14285714285714,-9637.6398396492,362.36016035079956,96.71428571428571
HCTI,8,75.0,-9638.498421669006,361.50157833099365,52.0
MYND,27,55.55555555555556,-9638.92784512043,361.07215487957,70.4074074074074
MKDW,10,20.0,-9640.560005187988,359.4399948120117,50.5
SOS,24,41.66666666666667,-9642.461265206337,357.538734793663,78.20833333333333
JMIA,18,33.33333333333333,-9644.749702453613,355.2502975463867,78.5
TVGN,11,63.63636363636363,-9644.819493964314,355.18050603568554,68.81818181818181
YHC,10,50.0,-9654.686004161835,345.3139958381653,54.9
XTIA,9,55.55555555555556,-9654.749980092049,345.25001990795135,91.55555555555556
AIIO,15,46.666666666666664,-9663.757364973426,336.24263502657413,67.06666666666666
BYAH,1,0.0,-9667.4400100708,332.5599899291992,234.0
NVAX,77,54.54545454545454,-9669.290554523468,330.709445476532,77.36363636363636
SIDU,13,46.15384615384615,-9670.429973244667,329.57002675533295,84.84615384615384
BOLT,10,40.0,-9671.980650901794,328.01934909820557,128.9
HTOO,13,30.76923076923077,-9672.6197681427,327.3802318572998,102.3076923076923
NDRA,11,36.36363636363637,-9672.964979887009,327.03502011299133,89.0
NTWK,79,59.49367088607595,-9675.754842042923,324.245157957077,73.55696202531645
AIHS,22,59.09090909090909,-9677.050174474716,322.9498255252838,95.27272727272727
BDSX,12,50.0,-9677.340360164642,322.65963983535767,103.33333333333333
KPRX,26,50.0,-9679.19280576706,320.8071942329407,103.03846153846153
REBN,7,14.285714285714285,-9680.485551595688,319.51444840431213,139.71428571428572
XBIT,28,42.857142857142854,-9680.796693563461,319.2033064365387,85.57142857142857
SLXN,14,64.28571428571429,-9684.436251163483,315.56374883651733,62.0
AQB,20,50.0,-9686.606144607067,313.3938553929329,108.9
CGEN,68,48.529411764705884,-9687.725112974644,312.2748870253563,79.29411764705883
MAXN,15,53.333333333333336,-9688.129981517792,311.87001848220825,80.66666666666667
SINT,13,46.15384615384615,-9689.90395450592,310.0960454940796,81.76923076923077
NCL,6,50.0,-9690.083880931139,309.916119068861,94.5
RBBN,80,58.75,-9690.356084108353,309.64391589164734,59.0375
MOGU,17,47.05882352941176,-9690.880767822266,309.1192321777344,86.6470588235294
ZVRA,29,34.48275862068966,-9691.615725517273,308.38427448272705,79.65517241379311
BURU,9,33.33333333333333,-9692.474878877401,307.52512112259865,92.66666666666667
FET,41,53.65853658536586,-9694.338523864746,305.6614761352539,67.36585365853658
BNRG,10,60.0,-9696.819694280624,303.1803057193756,100.2
CHCI,50,56.00000000000001,-9696.869852662086,303.1301473379135,85.58
PRSO,37,48.64864864864865,-9696.95979821682,303.04020178318024,75.91891891891892
SXTC,15,40.0,-9700.930041074753,299.0699589252472,106.86666666666666
SPCE,23,47.82608695652174,-9702.099351644516,297.900648355484,79.8695652173913
LONA,14,35.714285714285715,-9702.97062587738,297.02937412261963,93.0
MVIS,86,53.48837209302325,-9703.515325784683,296.4846742153168,75.9186046511628
FGNX,24,45.83333333333333,-9710.049867630005,289.9501323699951,119.66666666666667
BCHT,40,57.49999999999999,-9711.199291944504,288.8007080554962,75.8
FTEL,8,50.0,-9711.75250697136,288.24749302864075,70.375
ASMB,41,58.536585365853654,-9712.199778556824,287.80022144317627,78.48780487804878
GTN,61,55.73770491803278,-9712.464594870806,287.53540512919426,72.06557377049181
SPRU,18,44.44444444444444,-9718.871748209,281.12825179100037,83.77777777777777
AHT,62,59.67741935483871,-9722.570303678513,277.4296963214874,67.25806451612904
RETO,22,31.818181818181817,-9725.732893705368,274.26710629463196,81.5
XPON,10,40.0,-9726.42408311367,273.57591688632965,105.6
IMG,16,43.75,-9729.569895982742,270.4301040172577,92.25
HYPD,26,46.15384615384615,-9730.549685120583,269.4503148794174,71.73076923076923
CURV,11,9.090909090909092,-9730.669985175133,269.33001482486725,100.45454545454545
YDKG,41,60.97560975609756,-9736.6599984169,263.34000158309937,87.7560975609756
KSCP,12,33.33333333333333,-9737.519983053207,262.4800169467926,94.91666666666667
WTO,5,40.0,-9738.079996109009,261.9200038909912,84.0
UPC,10,30.0,-9740.119981765747,259.88001823425293,106.7
RVSN,9,22.22222222222222,-9741.719816207886,258.28018379211426,110.11111111111111
CGC,33,54.54545454545454,-9744.991903424263,255.008096575737,80.54545454545455
TPET,5,40.0,-9749.23983824253,250.76016175746918,183.6
STI,12,66.66666666666666,-9751.970066785812,248.02993321418762,55.666666666666664
MRKR,48,56.25,-9754.101360321045,245.89863967895508,88.47916666666667
KALA,26,42.30769230769231,-9754.457968831062,245.54203116893768,75.42307692307692
NXXT,9,22.22222222222222,-9756.58042895794,243.41957104206085,124.88888888888889
TNYA,11,36.36363636363637,-9757.628508508205,242.3714914917946,92.27272727272727
NSPR,23,47.82608695652174,-9758.720038414001,241.27996158599854,85.78260869565217
FEED,24,37.5,-9759.260299682617,240.7397003173828,97.125
NEON,101,57.42574257425742,-9759.475119233131,240.5248807668686,77.98019801980197
TACT,72,59.72222222222222,-9764.64318048954,235.3568195104599,76.38888888888889
DDC,5,0.0,-9768.429923772812,231.5700762271881,117.4
BOXL,25,44.0,-9769.009441494942,230.9905585050583,87.6
LNAI,24,41.66666666666667,-9772.098966300488,227.90103369951248,69.70833333333333
RNAC,25,40.0,-9773.849914550781,226.15008544921875,85.0
EKSO,35,42.857142857142854,-9774.829892158508,225.1701078414917,86.62857142857143
LYRA,18,55.55555555555556,-9774.949928760529,225.05007123947144,75.27777777777777
IMNN,39,48.717948717948715,-9775.526319980621,224.47368001937866,85.3076923076923
GOSS,21,52.38095238095239,-9776.279317677021,223.72068232297897,63.42857142857143
PSTV,25,56.00000000000001,-9776.990180045366,223.0098199546337,93.96
LIDRW,9,44.44444444444444,-9777.753225408494,222.24677459150553,146.77777777777777
BZFD,12,33.33333333333333,-9786.256459414959,213.74354058504105,91.75
SQNS,42,45.23809523809524,-9787.119985580444,212.88001441955566,76.5
JZ,7,28.57142857142857,-9787.206597447395,212.79340255260468,137.42857142857142
CXAI,15,53.333333333333336,-9790.665067210793,209.3349327892065,64.53333333333333
GIBO,10,60.0,-9790.869960308075,209.13003969192505,37.6
EDN,54,48.148148148148145,-9791.100241422653,208.8997585773468,66.51851851851852
STTK,11,36.36363636363637,-9791.437370538712,208.56262946128845,125.0
TANH,16,43.75,-9793.527889728546,206.47211027145386,79.9375
ATER,23,39.130434782608695,-9794.660413861275,205.33958613872528,68.73913043478261
PMTS,29,37.93103448275862,-9795.526996970177,204.4730030298233,67.89655172413794
SBFM,11,54.54545454545454,-9795.76990377903,204.23009622097015,105.27272727272727
